ds,c011mois,c1259mois,c5ansp,d011mois,d1259mois,d5ansp,casageinc,decageinc,totalcas,totaldeces,letal,attaq
2024-01-07,0.19587443968060328,0.1554557542136085,0.25461952585303976,-0.10213710920878213,2.610008833822163e-20,-0.05844628132799273,0.6059497197472515,-0.16058339053677487,0.6059497197472515,-0.16058339053677487,-26.501108145368235,8.01600163396141e-05
2024-01-14,0.2245482748060253,0.2736150923691436,0.16347199114078104,-0.1041200131452221,-3.9269348763776537e-22,-0.05009076504583837,0.66163535831595,-0.15421077819106047,0.66163535831595,-0.15421077819106047,-23.30751769125077,8.752657094320496e-05
2024-01-21,0.2245482748060307,0.2576734967718665,0.3852626764459968,-0.11884605407172633,5.908339202107807e-24,0.042684344421976515,0.8674844480238941,-0.0761617096497498,0.8674844480238941,-0.0761617096497498,-8.77960519329702,0.00011475798281903881
2024-01-28,0.19587443968064056,0.13542682743827877,0.11951065184276781,-0.11941709348031572,-8.889496064005204e-26,-0.05725164505557995,0.45081191896168715,-0.17666873853589565,0.45081191896168715,-0.17666873853589565,-39.18901233640854,5.963711115360333e-05
2024-02-04,0.2962328626196618,0.342551068362799,0.2403420710770327,-0.12154581731256103,6.006204398568958e-19,-0.05906682606473151,0.8791260020594935,-0.18061264337729255,0.8791260020594935,-0.18061264337729255,-20.544568463926502,0.00011629802340541185
2024-02-11,0.35358053287055846,0.31816856115744313,0.31267939973843,-0.12166926139396309,9.036740822897988e-21,-0.05842086454590292,0.9844284937664316,-0.180090125939866,0.9844284937664316,-0.180090125939866,-18.29387579496401,0.00013022830372528903
2024-02-18,0.19587443968061502,0.11797842854241421,0.09735881780573005,-0.12197777319865452,1.0018873771270498e-18,-0.058780132654703596,0.41121168602875924,-0.1807579058533581,0.41121168602875924,-0.1807579058533581,-43.95738545249327,5.439846640222019e-05
2024-02-25,1.195874439680615,0.6920512669128912,0.3279514124033059,0.3779984857758115,0.3333333333333333,-0.058633783291485685,2.215877118996812,0.6526980358176592,2.215877118996812,0.6526980358176592,29.455515841652513,0.00029313446359782253
2024-03-03,0.19587443968061502,0.10761377725684472,0.2299763605185891,-0.12204633982269872,1.2012408770388215e-18,-0.05870753560165275,0.5334645774560489,-0.18075387542435145,0.5334645774560489,-0.18075387542435145,-33.88301361757115,7.057108511135041e-05
2024-03-10,0.2532221099315112,0.19547796631629072,0.2407238305649811,-0.12205062408558279,1.8073481686042703e-20,-0.05867547135817691,0.689423906812783,-0.1807260954437597,0.689423906812783,-0.1807260954437597,-26.214074339147757,9.120266885853929e-05
2024-03-17,0.19587443968061516,0.09989780505537701,0.13591755070524775,-0.1220571532820938,3.186942149513188e-18,-0.0586909005059367,0.4316897954412399,-0.1807480537880305,0.4316897954412399,-0.1807480537880305,-41.86989261659146,5.710747926519099e-05
2024-03-24,0.19587443968061513,0.0937488130707502,0.2707886199311607,-0.12205789612739315,2.7110222529064056e-20,-0.05868397972170535,0.560411872682526,-0.1807418758490985,0.560411872682526,-0.1807418758490985,-32.25161433214121,7.413589511994948e-05
2024-03-31,0.19587443968061513,0.1358860912501532,0.25883835870215915,-0.12205884946214383,3.469446953982856e-18,-0.058687237966278304,0.5905988896329275,-0.18074608742842213,0.5905988896329275,-0.18074608742842213,-30.603865093745856,7.812928218347962e-05
2024-04-07,0.306089493444056,0.42679472591425627,0.3464678183305589,-0.12205897479313041,1.110403759442017e-16,-0.05868575446932181,1.0793520376888712,-0.1807447292624521,1.0793520376888712,-0.1807447292624521,-16.745669897419763,0.00014278557140586602
2024-04-14,0.1958744396806152,0.08167021153061,0.2437419127700425,-0.12205911431799103,1.743760220604666e-18,-0.05868644567346353,0.5212865639812677,-0.18074555999145456,0.5212865639812677,-0.18074555999145456,-34.67297499690585,6.8960077254907e-05
2024-04-21,0.1958744396806152,0.08263530166900286,0.24483988293313397,-0.12205913504962186,6.006204385040289e-19,-0.05868612871134146,0.523349624282752,-0.18074526376096334,0.523349624282752,-0.18074526376096334,-34.53623646117522,6.923299585208957e-05
2024-04-28,0.3231145830497908,0.44387995645317957,0.18987215177452732,-0.12205915551609534,5.552018797210085e-17,-0.058686275665509734,0.9568666912774977,-0.18074543118160502,0.9568666912774977,-0.18074543118160502,-18.889301177397517,0.00012658220163816586
2024-05-05,0.3607489916519414,0.4732701570403959,0.3040071940344485,-0.12205915889468913,3.338791378283624e-19,-0.058686208047801,1.1380263427267858,-0.18074536694249013,1.1380263427267858,-0.18074536694249013,-15.88235352350565,0.00015054749140892593
2024-05-12,0.19587443968061513,0.06795074413504877,0.3394795800696745,-0.12205916190340631,-6.765021490086141e-30,-0.05868623932397431,0.6033047638853384,-0.18074540122738061,0.6033047638853384,-0.18074540122738061,-29.959219957648525,7.981011980826996e-05
2024-05-19,0.5283117156662782,0.6702214779174186,0.2881038239239275,-0.12205916244766728,6.109574544276371e-36,-0.05868622490957822,1.4866370175076244,-0.1807453873572455,1.4866370175076244,-0.1807453873572455,-12.15800395312829,0.00019666458079094915
2024-05-26,0.21021135724333917,0.1315060424759736,0.3019042038594617,-0.12205916289089383,2.4004342510457924e-38,-0.05868623156940778,0.6436216035787745,-0.1807453944603016,0.6436216035787745,-0.1807453944603016,-28.082555566079552,8.514356320013333e-05
2024-06-02,0.2102113572433392,0.17507082218146067,0.19536923291257505,-0.12205916297776463,1.6128633322771456e-36,-0.058686228497687905,0.5806514123373749,-0.18074539147545254,0.5806514123373749,-0.18074539147545254,-31.128037861455223,7.681334801177635e-05
2024-06-09,0.1958744396806152,0.08434592298728298,0.34682697509977806,-0.12205916304318813,6.006204385194109e-19,0.04387787264795663,0.6270473377676762,-0.0781812903952315,0.6270473377676762,-0.0781812903952315,-12.468163994374219,8.295098290025478e-05
2024-06-16,0.19587443968061516,0.05399547772112322,0.15466719822697456,-0.12205916305695048,-5.915836976763896e-19,-0.058686229261668235,0.4045371156287129,-0.18074539231861872,0.4045371156287129,-0.18074539231861872,-44.67955728554414,5.351549929308317e-05
2024-06-23,0.2962328626196833,0.18598398779620784,0.36189686969498236,0.8779408369333744,0.33333333333333326,-0.05868622956381603,0.8441137201108735,1.1525879407028918,0.8441137201108735,1.1525879407028918,136.54415432928877,0.0001116663105724408
2024-06-30,0.32580275509280154,0.48196516347478635,0.23253717602195884,-0.12205916306879268,-9.837196749067082e-19,-0.05868622942438024,1.0403050945895467,-0.18074539249317292,1.0403050945895467,-0.18074539249317292,-17.374267744453004,0.0001376201203876538
2024-07-07,0.1958744396806152,0.04703869780039225,0.16946273374288548,-0.12205916307022616,5.2524428789898446e-30,-0.05868622948874471,0.4123758712238929,-0.18074539255897087,0.4123758712238929,-0.18074539255897087,-43.8302541859531,5.4552474401932074e-05
2024-07-14,0.19587443968061516,0.049559977530227374,0.09429330510270034,-0.1220591630705655,2.400434585957289e-38,-0.058686229459039195,0.33972772231354287,-0.1807453925296047,0.33972772231354287,-0.1807453925296047,-53.20301543210255,4.4941979316423307e-05
2024-07-21,0.2818959450569593,0.3998008038639695,0.3483990545157916,-0.12205916307077823,2.122068512338568e-36,0.04387787309135192,1.0300958034367205,-0.0781812899794263,1.0300958034367205,-0.0781812899794263,-7.589710560764268,0.00013626955132398994
2024-07-28,0.1958744396806153,0.040978229735914196,0.19727802931456012,-0.12205916307083124,-6.006204385194109e-19,-0.05868622946642229,0.4341306987310896,-0.18074539253725352,0.4341306987310896,-0.18074539253725352,-41.63386580712904,5.7430382042799974e-05
2024-08-04,0.27920777301394856,0.5287386027521417,0.2680468750318095,-0.12205916307086283,0.3333333333333333,0.04387787309475933,1.0759932507978998,0.2551520433572298,1.0759932507978998,0.2551520433572298,23.713163922545288,0.00014234124343064414
2024-08-11,0.5112866260605435,0.5564975577921734,0.309949970378789,-0.12205916307087103,-1.0599884740892802e-18,0.04387787309610742,1.377734154231506,-0.07818128997476362,1.377734154231506,-0.07818128997476362,-5.674628137412532,0.0001822580136861972
2024-08-18,0.21021135724333911,0.12376348258433673,0.0992152766708874,-0.12205916307087579,0.6666666666666665,-0.058686229468617346,0.43319011649856326,0.48592127412717334,0.43319011649856326,0.48592127412717334,112.17275178271177,5.730595408339846e-05
2024-08-25,1.084763328569504,0.9054733639644584,0.2806328107114497,-0.122059163070877,-5.848569341191696e-19,0.14644197565987493,2.2708695032454123,0.024382812588997937,2.2708695032454123,0.024382812588997937,1.0737214337570367,0.0003004093088139583
2024-09-01,0.7980249773150236,0.9873712032503743,0.3725854029798106,-0.1220591630708778,2.6816185283324213e-30,0.0438778730956399,2.1579815835452085,-0.0781812899752379,2.1579815835452085,-0.0781812899752379,-3.622889582162185,0.0002854755656454858
2024-09-08,1.0417525758813317,1.0310991842865471,0.33794705921963075,-0.12205916307087793,0.6666666666666666,0.043877873095701056,2.4107988193875096,0.5884853766914897,2.4107988193875096,0.5884853766914897,24.410389285033787,0.0003189203104743274
2024-09-15,0.23888519236878736,0.0945916411034437,0.24029368738106105,-0.12205916307087808,9.769772246259194e-38,-0.058686229468429836,0.5737705208532922,-0.1807453925393079,0.5737705208532922,-0.1807453925393079,-31.501338247651596,7.590308705146887e-05
2024-09-22,0.22454827480606326,0.06544700966215658,0.31936592401344077,-0.1220591630708781,1.5163698132994988e-35,-0.05868622946841671,0.6093612084816606,-0.1807453925392948,0.6093612084816606,-0.1807453925392948,-29.66145367041928,8.061131614846078e-05
2024-09-29,1.07042641100678,0.9726311819786736,0.2685535269288119,-0.12205916307087807,6.006204385194111e-19,0.24900607822388504,2.3116111199142657,0.126946915153007,2.3116111199142657,0.126946915153007,5.491707236540515,0.00030579894520035654
2024-10-06,0.9270572353795403,0.6330591919309236,0.33072955162010703,-0.12205916307087813,0.33333333333333337,-0.05868622946841992,1.890845978930571,0.15258794079403531,1.890845978930571,0.15258794079403531,8.069823903919259,0.0002501366691447433
2024-10-13,0.19587443968061546,0.024712243164725287,0.10305904839052452,-0.12205916307087815,1.875975881763536e-18,-0.058686229468421176,0.32364573123586526,-0.18074539253929933,0.32364573123586526,-0.18074539253929933,-55.84667897491175,4.2814521170064435e-05
2024-10-20,1.1958744396806154,1.0236017824469605,0.3345584139261203,-0.12205916307087811,-1.1741306545097577e-18,-0.05868622946842061,2.5540346360536965,-0.18074539253929872,2.5540346360536965,-0.18074539253929872,-7.076857533090193,0.000337868723238952
2024-10-27,1.1134371636949525,1.0225412210037166,0.3652607204977394,-0.12205916307087812,0.6666666666666665,-0.05868622946842086,2.5012391051964085,0.4859212741273675,2.5012391051964085,0.4859212741273675,19.427222016393785,0.0003308844958711366
2024-11-03,0.7836880597523002,0.4062328356979926,0.3180567347681124,-0.12205916307087836,5.687158395876983e-17,0.0438778730956818,1.5079776302184054,-0.0781812899751965,1.5079776302184054,-0.0781812899751965,-5.184512582184209,0.00019948769268925503
2024-11-10,0.8840464826913685,0.6694601165486451,0.2118069789397684,-0.12205916307087807,2.033266689664606e-20,-0.05868622946842079,1.7653135781797822,-0.18074539253929886,1.7653135781797822,-0.18074539253929886,-10.238713097401412,0.0002335302099495291
2024-11-17,0.1958744396806158,0.019637009016236173,0.17488843478509555,-0.12205916307087808,-3.418608821781814e-31,-0.058686229468420795,0.39039988348194754,-0.1807453925392989,0.39039988348194754,-0.1807453925392989,-46.29750166092371,5.164530986490038e-05
2024-11-24,0.45393895580964805,0.2922192654146973,0.5266918523607618,-0.12205916307087807,1.8018613155427638e-18,-0.0586862294684208,1.2728500735851072,-0.18074539253929886,1.2728500735851072,-0.18074539253929886,-14.200053587632022,0.0001683830842252386
2024-12-01,0.19587443968061596,0.017911856772224864,0.13694304931032525,-0.12205916307087807,2.7110222529064056e-20,-0.05868622946842082,0.35072934576316606,-0.1807453925392989,0.35072934576316606,-0.1807453925392989,-51.53415153956043,4.639736461778449e-05
2024-12-08,0.21021135724333975,0.14688681361471748,0.30196845206175016,-0.12205916307087807,3.487614597627647e-18,-0.05868622946842083,0.6590666229198074,-0.1807453925392989,0.6590666229198074,-0.1807453925392989,-27.42444940369727,8.71867574824234e-05
2024-12-15,0.7980249773150244,0.8738121909125455,0.3529440044565461,-0.12205916307087807,-9.525649407233877e-30,-0.058686229468420795,2.024781172684116,-0.18074539253929886,2.024781172684116,-0.18074539253929886,-8.92666303784803,0.00026785471895952287
2024-12-22,0.1958744396806159,0.01560409229276964,0.18970391128766795,-0.12205916307087807,9.144997170749493e-36,-0.0586862294684208,0.40118244326105346,-0.18074539253929886,0.40118244326105346,-0.18074539253929886,-45.05316610320507,5.307171562087056e-05
2024-12-29,0.19587443968061588,0.01490291225775649,0.16978595654487944,-0.12205916307087807,3.851859888774472e-34,-0.05868622946842081,0.3805633084832518,-0.1807453925392989,0.3805633084832518,-0.1807453925392989,-47.49417206289957,5.034404676183272e-05
